Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,RSI,MACD,Daily_Return,Volatility
2025-07-30,208.2239227294922,211.5507207645324,206.89917652304968,211.0626515731612,45512500,211.5845962524414,210.8031967163086,49.52638363126012,2.207921372107819,-0.0105078805297165,0.0069333187542535
2025-07-31,206.7497711181641,209.0107900151974,206.34138763159265,207.6661338109758,80698400,211.34056243896484,210.56065826416017,45.652057811703415,1.7242095188823043,-0.0070796457582983,0.007239473119622
2025-08-01,201.58029174804688,212.7360314354296,200.7037642416869,210.036733427522,104434500,210.4640411376953,210.0043647766113,35.24095878388147,0.9132037636805136,-0.0250035554678447,0.0100167514673742
2025-08-04,202.5464630126953,207.0585613783641,200.88304868853191,203.70186769022783,75109300,209.55465087890624,209.67566986083983,38.083048468010254,0.3444670049196929,0.0047929847519818,0.0098683379193631
2025-08-05,202.1181488037109,204.52858421879685,201.3611574563388,202.59624780213056,44155100,208.4111862182617,209.32257080078125,37.301498595325526,-0.1392175379021694,-0.0021146466969287,0.0087565522856956
2025-08-06,212.40733337402344,214.52892145014,204.7775985486828,204.8174489981037,108483100,208.32154235839843,209.427653503418,59.04518313488019,0.3042035129364251,0.0509067821529722,0.0199360047846635
2025-08-07,219.16053771972656,219.9773047383464,215.7241736307253,218.0150880895572,90224800,208.9460647583008,209.80714797973636,67.10789683415302,1.1868636172343088,0.0317936496750399,0.0223309731806175
2025-08-08,228.4437255859375,230.08719950299,218.38362983130105,219.95738825778145,113854000,210.48695220947263,210.7130546569824,74.53066355956801,2.605420125686948,0.0423579352505638,0.0254881047040548
2025-08-11,226.5391082763672,228.91239906441297,224.1259370249458,227.2770261826339,61806100,211.82044525146483,211.65022888183597,70.9909165567309,3.5351981161535093,-0.0083373588164225,0.0259070457170944
2025-08-12,229.0021209716797,230.148885799434,226.429412881848,227.36674823663387,55626200,213.6771423339844,212.68615036010743,72.79061432515088,4.41984914288409,0.0108723509775086,0.0250080453676942
2025-08-13,232.6717529296875,234.3370398551092,229.77992501054072,230.4181341091737,69878500,216.1219253540039,213.85326080322267,75.25389017608462,5.355317321241927,0.0160244452865203,0.0241277105060109
2025-08-14,232.1233062744141,234.4567012802976,230.19875827485632,233.399694066474,51916300,218.6592788696289,214.9999206542969,74.17311000553566,5.983453997640197,-0.0023571690519696,0.0237689078433409
2025-08-15,230.9366455078125,233.6190590405621,228.69299310222905,233.33985018068216,56038700,221.59491424560548,216.0294776916504,71.771313641749,6.312733965030816,-0.0051122000011438,0.0210102664997823
2025-08-18,230.23861694335932,232.4623214496413,229.46081868168693,231.0463293523468,37476200,224.36412963867187,216.95939025878903,70.32868846588033,6.443093666932867,-0.0030225976605758,0.0215250220399495
2025-08-19,229.90956115722656,232.2130419457167,228.70298322789472,230.62753117126795,39402600,227.14327087402344,217.77722854614257,69.6182819544246,6.445552303239424,-0.0014291945916863,0.0214722111553513
2025-08-20,225.3723907470703,229.8198151985665,225.1330775565405,229.33119207499823,42263900,228.4397766113281,218.3806594848633,60.53793832097798,6.012085477846199,-0.0197345877540666,0.0191748738815892
2025-08-21,224.26551818847656,225.88095827873423,223.14868274098328,225.6316635652229,30621200,228.9502746582031,218.94816970825195,58.53221441729461,5.515663396549485,-0.0049113050401811,0.0171135024380329
2025-08-22,227.11746215820312,228.44371192910324,224.77410085849388,225.53195134940427,42477800,228.8176483154297,219.6523002624512,62.02350837219626,5.291377656405729,0.0127168188527748,0.0108518561738543
2025-08-25,226.5191650390625,228.65312729963856,225.5917807397916,225.8410754675025,30983100,228.8156539916992,220.318049621582,60.86577295350882,5.007627204835671,-0.0026343069945183,0.0105413225075156
2025-08-26,228.6630859375,228.8425860476144,224.05612439304167,226.229967042174,54575100,228.7817504882813,221.2294464111328,63.495303740353314,4.899273649722147,0.0094646335910155,0.0103889069883228
2025-08-27,229.8397674560547,230.24859923631865,227.6160475796746,227.965066276898,31259500,228.498551940918,222.31023864746092,64.88971447926843,4.852415416857269,0.0051459181254831,0.0089880293968891
2025-08-28,231.9039306640625,232.75153884501827,228.69301327644948,230.16884905542523,38074700,228.4766143798828,223.56794662475585,67.25283297018981,4.925067536854243,0.0089808792919288,0.0095232606493963
2025-08-29,231.485107421875,232.7216147258446,230.71727541448905,231.85405874294372,39418400,228.53146057128907,225.06318740844728,66.27808461424665,4.892452186627736,-0.0018060204541949,0.009384507703255
2025-09-02,229.0719451904297,230.19876225122124,226.32970313085187,228.6032698757151,44075600,228.4147933959961,226.389461517334,60.80928219200785,4.618641438652588,-0.0104246975467298,0.0099486520152283
2025-09-03,237.79725646972656,238.17618932549604,233.6988505309185,236.5408165177042,66427800,229.20356292724608,228.1734169006348,70.33911834272914,5.047519485298011,0.0380898292544877,0.0157056522035081
2025-09-04,239.1035614013672,239.2232180033205,236.0721441645207,237.7773116053272,47549400,230.5766799926758,229.50822830200195,71.45812590631914,5.430220120546551,0.0054933557730383,0.0134207940792261
2025-09-05,239.0137939453125,240.6392002919357,237.81718240373485,239.32291694518145,54870400,232.05150756835937,230.50089111328128,71.25917368948586,5.661013013542686,-0.0003754333709149,0.0130830134274756
2025-09-08,237.2089080810547,239.47249309970456,235.67324414176576,238.62490021245955,48999500,233.0606521606445,230.93915023803712,67.20753564121605,5.633341188245055,-0.0075513878695669,0.0135678746027817
2025-09-09,233.6888732910156,238.1063683630383,232.7016607361876,236.3313911991396,66313900,233.77762298583983,231.29663848876956,60.0378976100498,5.26666286678946,-0.0148393870133928,0.014770449019994
2025-09-10,226.1501922607422,231.76431424305807,225.31256565050364,231.5349673602948,83440800,233.52633361816407,231.15404205322267,48.18281632027061,4.317984067031318,-0.032259477843797,0.0182848360225343
2025-09-11,229.3810577392578,229.7998710451417,226.010588238333,226.23995033725743,50208600,233.4804626464844,230.9895072937012,52.51076794837271,3.7832422641732535,0.0142863706911668,0.0188436075369485
2025-09-12,233.40968322753903,233.84842918261825,228.373926506362,228.57335925244223,55824200,233.631037902832,231.05382614135743,57.29993348209887,3.6425429730884105,0.0175630260318209,0.019484663737262
2025-09-15,236.0322265625,237.5180285002954,234.3669397384463,236.33138325533852,42699500,234.0857498168945,231.3086051940918,60.11946005378592,3.700003760661673,0.0112357949280295,0.0197245338816387
2025-09-16,237.4781494140625,240.53949594661788,235.65332541334,236.51088466190768,63421100,234.9263702392578,231.67058181762692,61.624035851447815,3.818201884262095,0.0061259552249304,0.0192433001395508
2025-09-17,238.3157958984375,239.42266510979977,237.05934071942244,238.2958480596019,46508000,234.9782241821289,232.0908935546875,62.50652439258408,3.934115781742349,0.0035272570821431,0.0150405637528102
2025-09-18,237.2089080810547,240.51953392817583,235.98236714862816,239.2930082114909,44249600,234.78875885009765,232.6827194213867,60.52582744910113,3.891799541837429,-0.0046446263169837,0.0149947597265981
2025-09-19,244.8074188232422,245.6051649827189,239.53234916144805,240.5494606794321,163741300,235.3681213378906,233.709814453125,68.01800120013488,4.420443805769224,0.0320329906817458,0.0182253083068563
2025-09-22,255.3575592041016,255.9160073848096,247.42002368458668,247.5995237986898,105517400,237.1829864501953,235.12181930541996,75.0879809858268,5.625854996715759,0.0430956726375881,0.0217947386822964
2025-09-23,253.71221923828125,256.6140134777918,252.86462630601795,255.1581408102608,60275200,239.18532104492184,236.4814720153809,72.39995801502663,6.374900975292547,-0.0064432788711974,0.0209802190570197
2025-09-24,251.59820556640625,255.018537102084,250.33178410429736,254.499999814208,42303700,241.7301223754883,237.62822799682615,68.98298641785696,6.720472648782476,-0.0083323289600394,0.0167616170699221
2025-09-25,256.14532470703125,256.4444966190252,250.99989343760635,252.49566170312627,55202100,244.4065490722656,238.943505859375,72.03972131702143,7.277366254344002,0.0180729394726339,0.0168902829591965
2025-09-26,254.73931884765625,256.87328100426123,253.06405044687503,253.38315498635407,46076300,246.53951263427732,240.08527526855468,69.75074077964777,7.518585947932451,-0.0054890943685314,0.0174912954632033
2025-09-29,253.71221923828125,254.28061851263053,252.29622703166865,253.84185736381545,40127700,248.30751190185543,241.196630859375,68.04973178328402,7.539959973238979,-0.0040319633970178,0.0179274203393577
2025-09-30,253.9116668701172,255.1980209495745,252.39595068950493,254.1410137555297,37704300,249.95086364746092,242.43861694335936,68.21184711253142,7.486690887078737,0.0007861175643599,0.0180484167047824
2025-10-01,254.72933959960932,258.0599285933123,254.2108023261884,254.32049261064776,48713900,251.5922180175781,243.28522109985352,68.90835899816905,7.424864887601188,0.003220303893757,0.018054969413944
2025-10-02,256.40460205078125,257.4516276685696,253.43299812845933,255.85613542550084,42630200,253.5117874145508,244.15027313232423,70.34216598748915,7.425451039242461,0.0065766372016868,0.0176059251831367
2025-10-03,257.2920837402344,258.5086431914624,253.23357360959045,253.9515436206674,49155600,254.76025390625,245.0641876220703,71.10243881841618,7.41208601032244,0.0034612549164674,0.0154494617019485
2025-10-06,255.9658660888672,258.339156849437,254.33049322602108,257.262186546101,44664100,254.82108459472656,246.00203552246091,68.28536790158557,7.211351476896283,-0.0051545217874101,0.0080002823577248
2025-10-07,255.7564392089844,256.67382669789566,254.70938317067183,256.0854948355218,31955800,255.02550659179687,247.10541381835935,67.82835666329174,6.955193769669819,-0.0008181828424344,0.0076668890922203
2025-10-08,257.3319702148437,257.7906639625656,255.3874592951906,255.7963062732735,36496900,255.59888305664063,248.66450271606445,69.48305740738783,6.800922326929339,0.0061602789385564,0.0070908105351963
2025-10-09,253.32330322265625,257.2721380835156,252.42584836214985,257.08267167133846,38322000,255.31668090820312,249.8616149902344,60.900360267606544,6.28277129603876,-0.0155778039893008,0.0067383981440997
2025-10-10,244.5780639648437,255.6567217403356,243.3116425485481,254.2207817432353,61999100,254.30055541992184,250.4200340270996,47.20216909484624,5.107588054164665,-0.0345220480964831,0.0125738017922744
2025-10-13,246.9613342285156,248.98560621270488,244.867252416582,248.67648318296307,38142900,253.6254669189453,250.9664894104004,50.4716831769402,4.318772736930413,0.0097444154436288,0.0133022878958222
2025-10-14,247.07101440429688,248.1479694164288,244.00966795095763,245.90431694508948,35478000,252.94140167236327,251.4461326599121,50.62322391179856,3.660287670647591,0.0004441188177246,0.0132930160843476
2025-10-15,248.63656616210932,251.1095806192417,246.77184661648403,248.78615211625976,33893600,252.33212432861328,251.9621711730957,52.84122771168759,3.227555207138664,0.0063364444493301,0.0134810224663497
2025-10-16,246.7519073486328,248.33741809379524,244.43846029169785,247.54965348458143,39777000,251.36685485839843,252.4393211364746,49.933323974844896,2.7013953921220377,-0.0075799744284102,0.013181194068404
2025-10-17,251.5782470703125,252.66518358811555,246.5724201648456,247.3203043073955,49147000,250.79547119140625,252.77786254882807,56.53054656682615,2.643383943429626,0.0195594829378993,0.0150152839693745
2025-10-20,261.50018310546875,263.63416054313814,254.90884523128253,255.168106265739,90483000,251.3489028930664,253.0849937438965,66.34778346738926,3.359302817561371,0.0394387676625445,0.0198607616721254
2025-10-21,262.0286865234375,264.5415968076956,261.0913359303388,261.141213133835,46695900,251.9761276245117,253.5008171081543,66.77817590006228,3.9240850820033017,0.0020210441602466,0.019831209926118
2025-10-22,257.72088623046875,262.1084670888602,254.7093866241016,261.9090191460537,45015300,252.01501922607423,253.80695114135744,60.038022569429856,3.9782172022038367,-0.0164401858060813,0.0206515502143254
2025-10-23,258.84765625,259.8847307097371,257.2821086816683,259.2066564378435,32754900,252.56745452880855,253.94206771850585,61.14279094369509,4.06517738679986,0.0043720555055193,0.0198923861295768
2025-10-24,262.0785522460937,263.3848541030092,258.44880663072195,260.4531458541269,38253700,254.3175033569336,254.30902938842772,64.19905667426099,4.344717070866352,0.0124818437334941,0.0152195646716701
2025-10-27,268.0516662597656,268.36078929414754,263.9033982511248,264.13276036080543,44888200,256.4265365600586,255.026001739502,69.04629773705224,4.990704926187249,0.0227913118508955,0.0160157614190675
2025-10-28,268.2411193847656,269.12862319727753,267.39351124836816,268.23113785786586,41534800,258.54354705810545,255.7424743652344,69.18879106826458,5.455059706838256,0.0007067783895675,0.0160015778717996
2025-10-29,268.93914794921875,270.6443152614699,266.35642794866993,268.5203194424725,51086700,260.5738052368164,256.45296478271484,69.74148619697819,5.812387700161168,0.0026022429598195,0.016097558172755
2025-10-30,270.63433837890625,273.36662916750566,267.72259312931254,271.2226702585742,69886500,262.96204833984376,257.1644515991211,71.0974349184037,6.161336359404515,0.0063032490532304,0.0151773986449748
2025-10-31,269.6072692871094,276.53767519933945,268.40069127196034,276.2085891024436,86167100,264.76495056152345,257.7802108764648,69.07767732027816,6.282583086709337,-0.003795043518679,0.0152343481988874
2025-11-03,268.2909545898437,270.08589475979994,265.49886601188945,269.65711516237894,50194600,265.4440277099609,258.3964653015137,66.47137532382689,6.200975411890397,-0.0048823412690105,0.0104643401045243
2025-11-04,269.2781982421875,270.7240893859628,266.8650119182292,267.5730004152706,49274800,266.1689788818359,259.07255325317385,67.46292576371825,6.145125867852926,0.0036797500454426,0.0104670056673475
2025-11-05,269.3779296875,270.9335263776032,266.17696342424256,267.8522167164328,43683100,267.3346832275391,259.67485122680665,67.5672715711627,6.039294962972633,0.0003703658371287,0.0081246476588403
2025-11-06,269.0089416503906,272.6287059365568,267.1342708755924,267.1342708755924,51204000,268.35081176757814,260.45913314819336,66.71479293317068,5.858120194502476,-0.0013697782796735,0.0083320366083641
2025-11-07,267.7126159667969,271.5218466038475,266.0173996929098,269.03885049148494,48227400,268.9142181396484,261.615860748291,63.67527657069874,5.546004350491273,-0.0048188944041811,0.0081435646325433
2025-11-10,268.93035888671875,273.22240319845355,266.96401085683,268.46122924118225,41312400,269.00208740234376,262.71431198120115,65.27572505841403,5.335408701638812,0.0045486945601134,0.0039942908624568
2025-11-11,274.73956298828125,275.3983427074405,269.2996575494418,269.3096487524697,46208300,269.6519317626953,264.0977394104004,71.68491279557767,5.573022025293426,0.021601146577912,0.0078320093990455
2025-11-12,272.9628601074219,275.2186787593472,271.19615348009904,274.49002155435767,48398000,270.05430297851564,265.31405410766604,67.57672933473098,5.553944803754348,-0.006466862149501,0.0083190078862506
2025-11-13,272.44384765625,276.1868935731559,271.5854266195937,273.6016697208788,49602800,270.23525390625,266.59865112304686,66.3799701345825,5.434302741728459,-0.00190140318345,0.0081982326580874
2025-11-14,271.9048156738281,275.44821996704485,269.1000292932184,270.54732197227213,47431300,270.4650085449219,267.61497955322267,65.09068234015349,5.235637005170531,-0.0019785067163711,0.008107271463095
2025-11-17,266.9639892578125,269.98836893107386,265.237217022597,268.3214829895084,45018300,270.3323120117187,267.88816986083987,54.61880071669727,4.62618183359632,-0.0181711618596065,0.0100199034481419
2025-11-18,266.9440612792969,270.2079864201871,264.8279974843966,269.48932037088264,45677300,270.09889831542966,268.1339385986328,54.580659634319154,4.094378748366296,-7.464669137968727e-05,0.009917760153421
2025-11-19,268.0619506835937,271.7051756343288,265.00762791735707,265.0375710636542,40424500,269.967300415039,268.65099182128904,56.41917221239571,3.720240685370811,0.0041877290655558,0.0100416214864829
2025-11-20,265.7562561035156,274.91922505965954,265.4268814706152,270.327749378444,45823600,269.64203186035155,268.99642181396484,51.76492945513752,3.200786616118876,-0.0086013497036719,0.0103706737060003
2025-11-21,270.98651123046875,272.8230952896135,265.17732758833057,265.4568071090486,59030800,269.96942138671875,269.4418197631836,59.85511246303419,3.174559060694208,0.0196806472353217,0.0121529553474418
2025-11-24,275.4083251953125,276.4863089537433,270.397615191446,270.397615191446,65585800,270.6172180175781,269.8096527099609,65.17336779067534,3.4705703912670174,0.0163174688834717,0.0130417383321435
2025-11-25,276.4563903808594,279.8600705608694,274.73957871594786,274.75953066216096,46914200,270.7889007568359,270.2204162597656,66.31251547737463,3.7465437802634938,0.0038054956574156,0.0112275261964228
2025-11-26,277.0352783203125,279.01161742605893,276.1170014953278,276.4463761157936,33431400,271.196142578125,270.62522277832034,66.95543916570483,3.966245686695629,0.0020939575267391,0.0109448791067716
2025-11-28,278.3328857421875,278.4826014787427,275.4781737009374,276.7458380127342,20135600,271.7850463867188,271.0101501464844,68.41077530564412,4.196690271694365,0.004683906792458,0.0109131555913798
2025-12-01,282.57501220703125,282.89442609469603,275.6279276857388,277.4944549964911,46587700,272.85206604003906,271.65853729248045,72.65134560073574,4.667815744069003,0.0152411974371333,0.0115230600681237
2025-12-02,285.6592712402344,286.86701880065203,282.10587559562896,282.47518456741903,53669500,274.7215942382812,272.526953125,75.25251310643465,5.229774418873603,0.010914832876105,0.0086380989462681
2025-12-03,283.623046875,288.0847586222564,282.77461708045536,285.6692634925469,43538700,276.3894927978516,273.24419555664065,70.48606272080343,5.448023010523855,-0.0071281578098053,0.0095082420019372
2025-12-04,280.179443359375,284.20196835267484,278.0733405949076,283.5731318378766,43989100,277.6012420654297,273.7842712402344,63.195930915532415,5.282226350193923,-0.0121414798746686,0.0111391686887592
2025-12-05,278.26300048828125,280.6186397013617,277.5343433093784,280.01974631085085,47265800,278.85191650390624,274.2469741821289,59.507263286288335,4.93925373656964,-0.006840055245008,0.0109210195120161
2025-12-08,277.3746643066406,279.15136205700173,275.6378704438954,277.6142094762677,38211800,279.49073181152346,274.7300765991211,57.82248288403107,4.543390782783661,-0.0031924337050984,0.0097597149843564
2025-12-09,276.6659545898437,279.5106752769474,276.40645748061854,277.64414811825674,32193300,279.6164947509766,275.11685638427736,56.44936413235719,4.124929963716397,-0.0025550629094712,0.0085087016131698
2025-12-10,278.26300048828125,279.2312028389952,275.92734368017386,277.23491184461454,33038300,279.7971557617187,275.2930282592773,58.82240921566349,3.877467969579357,0.005772469911613,0.0086159677895409
2025-12-11,277.514404296875,279.07150890817053,273.3022288840155,278.5824273392719,33248000,279.845068359375,275.52060546875,57.24775624352627,3.579682745575383,-0.0026902469609422,0.0086617395522372
2025-12-12,277.7639465332031,278.70220580092337,276.30666253778065,277.38464634485007,39532900,279.7881744384766,275.78661041259767,57.65469443729915,3.325487631711553,0.0008992046267306,0.008525985360995
2025-12-15,273.6016540527344,279.6304615267261,272.33402020742307,279.6304615267261,50409100,278.8908386230469,275.87145233154297,49.23631830424277,2.756399892986451,-0.0149849990699609,0.0077798132674285
2025-12-16,274.1007385253906,274.9891026980292,271.2859911871425,272.3140798989353,37648600,277.7349853515625,276.22828979492186,50.17574014869597,2.318934472795661,0.0018241281266524,0.0063471518156537
2025-12-17,271.3358764648437,275.6478724530811,271.13626563598973,274.50001118897205,50138700,276.5062683105469,276.44788055419923,45.18685245509072,1.729205509436781,-0.0100870288618022,0.0065689051193904
2025-12-18,271.68524169921875,273.12257373871984,266.4549687260805,273.1025913325419,51630700,275.65684814453124,276.6290451049805,45.91857920610066,1.2753306934853867,0.0012875747907974,0.006170958867776
2025-12-19,273.1625061035156,274.09077415448866,269.399477884542,271.6453053723066,144632000,275.1467987060547,276.99935760498045,49.01775611999222,1.0230415372453194,0.0054374113038218,0.0065446142346825
2025-12-22,270.4674987792969,273.37210596231955,270.00836035897595,272.3539780142796,36571800,274.4560821533203,276.97340698242186,44.05749564935201,0.5987341606266909,-0.0098659488912342,0.0070219430088452
2025-12-23,271.8549194335937,271.99467443806464,269.06012395403746,270.3377490962612,29642000,273.9749786376953,276.7957366943359,47.02929638976512,0.3701538560902122,0.005129713035979,0.0074238012465477
2025-12-24,273.3022155761719,274.9192064044749,271.69521595033444,271.8349404799371,17910600,273.4789001464844,276.6380279541016,50.01243670785763,0.3023022686836043,0.0053237813227495,0.0073746266778705
2025-12-26,272.8929748535156,274.859322715931,272.35396775197984,273.65157518449314,21521800,273.0167572021484,276.43091278076173,49.16922347914795,0.2130511694074925,-0.0014973926274014,0.007367779242533
2025-12-29,273.2523498535156,273.8512128461511,271.8449608988494,272.1843267483383,23715200,272.5655975341797,276.1768859863281,49.96697901282715,0.1693652520896762,0.0013169082135329,0.0073850223388131
2025-12-30,272.5735778808594,273.5717234473003,271.77507361210075,272.304089543875,22139600,272.46278991699216,275.6768142700195,48.421227781182445,0.0790612534995034,-0.0024840480713893,0.0057458449865294
2025-12-31,271.3558349609375,273.17246717497864,271.24605357156486,272.553621806917,27293600,272.18829956054685,274.9616424560547,45.69037892945902,-0.0897326108426455,-0.0044675750650128,0.0058238691268176
2026-01-02,270.5074157714844,277.32473598417806,268.5011336129586,271.75509761912826,37838100,272.10545349121094,274.3058609008789,43.83545158341394,-0.2886360853594851,-0.0031265927617707,0.0049691334638148
2026-01-05,266.7643737792969,271.0064921177503,265.6464557026853,270.1381104139889,45647200,271.6133666992188,273.635107421875,36.74738917534204,-0.7397730851655524,-0.0138371141564174,0.0065000074103029
2026-01-06,261.8734436035156,267.0538212812338,261.6338984265986,266.504853430471,52352100,270.4844604492188,272.81562957763674,29.93585217388778,-1.4749572091766368,-0.0183342704518245,0.0077775080079595
2026-01-07,259.8471984863281,263.1909919246956,259.32817380451803,262.71190159101934,48309800,269.42243041992185,271.9392562866211,27.649266648045483,-2.1957853246968284,-0.0077374975075948,0.0076325147242997
2026-01-08,258.55963134765625,258.80916773471864,255.2258136413284,256.5433578451618,50419300,268.0929016113281,271.03394012451173,26.27581129947009,-2.838225411169958,-0.0049550934017078,0.0069303231738348
2026-01-09,258.8890075683594,259.7274461787287,255.74485516422808,258.5995368285105,39997000,266.6515808105469,270.06524047851565,27.27109076468163,-3.282942185972729,0.0012738888084979,0.0063558228929082
2026-01-12,259.76739501953125,260.8154357257053,256.32378048041085,258.6794199598783,45263800,265.3390228271484,269.1778900146484,29.98565808681528,-3.523883769146664,0.0033929113461488,0.0068565775773585
2026-01-13,260.5658874511719,261.3244878277737,257.9108470550362,258.24022168851656,45730800,264.07037658691405,268.3179870605469,32.45376546853693,-3.608800043250085,0.0030738747315866,0.0070531581047462
2026-01-14,259.4779052734375,261.334471811998,256.2339322781376,259.0087756526009,40019400,262.76080932617185,267.611799621582,30.857610712971976,-3.7209945622871032,-0.0041754589918768,0.0070137467957361
2026-01-15,257.73114013671875,260.5559089501236,256.5732877053955,260.1666175851947,39388600,261.39833984375,266.79331970214844,28.43922751968779,-3.9058348423844222,-0.0067318453757286,0.0070351360993208
2026-01-16,255.0561370849609,258.41988279267105,254.45724364888235,257.4217372195352,72142800,259.8532119750977,265.97933273315425,25.18412855075435,-4.219532344112167,-0.0103790448074642,0.0071796349138324
2026-01-20,246.2425079345703,254.31750190322293,242.9685916985444,252.26132447540704,80267500,257.801025390625,264.70719604492183,17.910283605675673,-5.120302429039896,-0.0345556443029431,0.0114581027868275
2026-01-21,247.1907501220703,251.09350304772093,244.7253292878456,248.2388060412761,54641700,256.33275604248047,263.4086082458496,20.568433236551517,-5.692039700803321,0.0038508468560267,0.011363451508604
2026-01-22,247.8894500732422,250.5345296526772,247.68980878155543,248.737864640942,39708300,255.13698120117184,262.27970581054683,22.558289600770905,-6.01937871020192,0.0028265618791432,0.0116400787515878
2026-01-23,247.5800170898437,248.9474868587461,244.22624741136653,246.8613663013417,41689000,254.0390197753906,261.0659606933594,22.291949096781167,-6.231928101310075,-0.0012482700788881,0.0116877800759666
2026-01-26,254.9363555908203,256.0842168676608,249.336758511775,251.0136357054716,55969200,253.6437545776367,260.1476676940918,40.32927485657612,-5.740605856643896,0.0297129735567756,0.0158902808415521
2026-01-27,257.791015625,261.46421404872183,257.73112933459527,258.68937090303496,49648300,253.4461166381836,259.392569732666,45.60566807133608,-5.062524598333852,0.0111975399803765,0.016338461313581
2026-01-28,255.96446228027344,258.3799575946877,254.0380333360145,257.17220993748055,41288000,252.98597412109376,258.5281753540039,42.9864590459349,-4.61927972432747,-0.0070854034237701,0.0163974228647264
2026-01-29,257.801025390625,259.16847988830324,253.93820707645816,257.52154586161765,67253000,252.8182861328125,257.7895477294922,46.32445625278,-4.072860276068468,0.0071750706875104,0.0165955112952093
2026-01-30,258.9988098144531,261.41430490835,251.7123292610244,254.6967898409532,92443400,252.94505310058597,257.171696472168,48.44447947487127,-3.502789754009484,0.0046461584937966,0.0165124192867035
2026-02-02,269.5093078613281,269.9883982625768,258.7293169184304,259.5478036352127,73913400,254.39037017822267,257.12179107666014,62.45714556001129,-2.1777911845088056,0.0405812600235682,0.0201956305758156
